date,relL_max,relP_max,L_hits,slot_frac,eps,is_emergency_day,P_hits
2025-04-20,0.09858737253763251,1800.0,0,0.0,0.4667509658892616,True,0
2025-04-21,0.10094977380311818,2400.0,0,0.0,0.1497954037569461,False,0
2025-04-22,0.07453034347448985,2400.0,0,0.0,0.49939144499633475,True,0
2025-04-23,0.09044794436490078,3300000.0,0,0.0,0.5640826862460211,True,0
2025-04-24,0.07082672005342154,15675000.0,0,0.0,0.3612140891919302,True,0
2025-04-25,0.1111937187012185,30187500.0,0,0.0,-0.9395408371300676,False,0
2025-04-26,0.14451715409059093,47550000.0,0,0.0,-0.9976616012381021,False,0
2025-04-27,0.123037288051822,57375000.0,0,0.0,0.580148169098825,True,0
2025-04-28,0.08549292925263496,73612500.0,0,0.0,0.2634374204578166,True,0
2025-04-29,0.0777860405735653,88425000.0,0,0.0,0.34167872295376955,True,0
2025-04-30,0.10385548814120242,112200000.00000001,0,0.0,0.5068748039792278,True,0
2025-05-01,0.193465601557961,19254800.0,0,0.0,0.47073187905756664,True,0
2025-05-02,0.33419997170680593,22220800.0,0,0.0,-0.6904329401524287,False,0
2025-05-03,0.326673670062799,26116800.000000004,0,0.0,-0.7749823167235786,False,0
2025-05-04,0.20109430201034487,36083000.0,0,0.0,0.40844713897456736,True,0
2025-05-05,0.15705069382682113,2025900.0000000002,0,0.0,0.35275286139803663,True,0
2025-05-06,0.264951456610581,11300.0,0,0.0,0.6244705661157735,True,0
2025-05-07,0.18385126193641418,4.997369113391214,0,0.0,0.542582514692283,True,0
2025-05-08,0.226955195886417,1100.0000000000002,0,0.0,0.3075021585070946,True,0
2025-05-09,0.2307404898683152,1100.0000000000002,0,0.0,-0.814697813446004,False,0
2025-05-10,0.22257202823888567,1500.0,0,0.0,-0.7070154607375588,False,0
2025-05-11,0.21715392536423625,1600.0000000000002,0,0.0,0.4561570427270349,True,0
2025-05-12,0.17240104194725056,1400.0,0,0.0,0.5320948219208187,True,0
2025-05-13,0.14532135168984556,1200.0,0,0.0,0.2279656577895401,True,0
2025-05-14,0.14555953115360892,1.5497591540016942,0,0.0,0.2899314503564871,True,0
2025-05-15,0.09787458119470185,2529700.0,0,0.0,0.3266524521918442,True,0
2025-05-16,0.21931596069142562,8702800.0,0,0.0,-0.9261904469787008,False,0
2025-05-17,0.20507196731060792,12493099.999999998,0,0.0,-0.7516070624000272,False,0
2025-05-18,0.11738488292078897,19318800.0,0,0.0,0.28017272412897876,True,0
2025-05-19,0.18436001604865468,30562699.999999996,0,0.0,0.23651220593287384,True,0
2025-05-20,0.16153283713252706,36605700.0,0,0.0,0.43104937402457894,True,0
2025-05-21,0.14805699270147699,40557200.0,0,0.0,0.5070363563442718,True,0
2025-05-22,0.12856002951604106,45457400.0,0,0.0,0.38172703535170077,True,0
2025-05-23,0.16595524665356465,1654600.0000000002,0,0.0,-0.8432998789907151,False,0
2025-05-24,0.1381670397846157,1982900.0000000002,0,0.0,-0.8839624702632168,False,0
2025-05-25,0.1103340806413261,2057900.0000000002,0,0.0,0.3617073214670749,True,0
2025-05-26,0.10805707004411116,2263500.0,0,0.0,0.49355141822680393,True,0
2025-05-27,0.09771887338330182,4.809523809523809,0,0.0,0.4886104750414536,True,0
2025-05-28,0.11577289000375851,2.650980392156863,0,0.0,0.28054857312004894,True,0
2025-05-29,0.13987032563845306,1200.0,0,0.0,0.3550592357120738,True,0
2025-05-30,0.21741709669891546,1300.0,0,0.0,-0.8491386305304592,False,0
2025-05-31,0.1946781066944116,1400.0,0,0.0,-0.8080220514004848,False,0
2025-06-01,0.2615125268848456,1200.0,0,0.0,0.3681602300197511,True,0
2025-06-02,0.26437921287740884,0.3999999999999998,1,0.006944444444444444,0.20624131229002698,True,0
2025-06-03,0.2492162420649023,1000.0000000000001,0,0.0,0.3372442694498472,True,0
2025-06-04,0.2704730048614638,1300.0,0,0.0,0.12869536272117105,False,0
2025-06-05,0.29527249390523075,1300.0,0,0.0,0.3772580303987721,True,0
2025-06-06,0.32923255055436107,1300.0,1,0.020833333333333332,-0.47666234853785555,False,2
2025-06-07,0.3840411050986456,1200.0,0,0.0,-0.49463337772939475,False,0
2025-06-08,0.2399410960356174,0.32809817743526076,0,0.0,0.36227917200715176,True,0
2025-06-09,0.2582758434908709,0.27272727272727265,0,0.0,0.17981475996840976,False,0
2025-06-10,0.2187752781312376,0.26362862010221466,0,0.0,0.30797211923606005,True,0
2025-06-11,0.2092476159802837,0.2703992740471869,0,0.0,0.2600459981506349,True,0
2025-06-12,0.238972357913375,637500.0,0,0.0,0.2233770097208767,True,0
2025-06-13,0.3635261685652897,2250000.0,0,0.0,-0.5298624093339912,False,0
2025-06-14,0.3727355224683225,3450000.0,0,0.0,-0.5557720810442768,False,0
2025-06-15,0.11686774170974863,5287500.0,0,0.0,0.3590705081674151,True,0
2025-06-16,0.0996628370039571,5625000.0,0,0.0,0.23554005544039414,True,0
2025-06-17,0.11024358802602553,6450000.000000001,0,0.0,0.2323318508230319,True,0
2025-06-18,0.0987873318693213,8250000.0,0,0.0,0.1639919560665025,False,0
2025-06-19,0.18539145408947713,7612499.999999999,0,0.0,0.20212205524864,True,0
2025-06-20,0.16179669303423513,12.70588235294118,0,0.0,-0.6209831313569949,False,0
2025-06-21,0.1291287551283863,3.0416666666666665,0,0.0,-0.6200490623461081,False,0
2025-06-22,0.11629644360239129,1.9021739130434785,0,0.0,0.31466329500953216,True,0
2025-06-23,0.1594878591698192,0.902439024390244,0,0.0,0.21720092621054188,True,0
2025-06-24,0.09009276419337048,0.637096774193548,0,0.0,0.1510690948181343,False,0
2025-06-25,0.11441878214400354,0.3020134228187918,0,0.0,0.22817754814453106,True,0
2025-06-26,0.09898156677258119,0.2238254335572102,0,0.0,0.2519542243563195,True,0
2025-06-27,0.16690586225547158,0.35567010309278346,0,0.0,-0.650000136659311,False,0
2025-06-28,0.13045934334058248,0.45360824742268036,0,0.0,-0.5867458513000361,False,0
2025-06-29,0.14401807399586886,0.61340206185567,0,0.0,0.4037282860095675,True,0
2025-06-30,0.22470988900100908,0.8247422680412372,0,0.0,0.20294399899159257,True,0
2025-07-01,0.2608169270128843,0.9896907216494845,4,0.027777777777777776,0.6223142303994859,True,0
2025-07-02,0.28227243579241507,1.0,4,0.027777777777777776,0.594350415552169,True,0
2025-07-03,0.2904213091390011,1.0,7,0.04861111111111111,0.4549622606661928,True,0
2025-07-04,0.4415807116595185,1.0,8,0.05555555555555555,-0.3903511508380865,False,0
2025-07-05,0.32384788767347233,1.0,6,0.041666666666666664,-0.3513843582371893,False,0
2025-07-06,0.2929231327108351,1.0,5,0.034722222222222224,0.6345473710972535,True,0
2025-07-07,0.3244058573659759,1.0,6,0.041666666666666664,0.3630139688684694,True,0
2025-07-08,0.2260835581463017,1.0,0,0.0,0.3002344599819949,True,0
2025-07-09,0.23024877227317364,1.0,0,0.0,0.24554416662813233,True,0
2025-07-10,0.28267338188921415,0.35294117647058815,5,0.034722222222222224,0.3631384554218199,True,0
2025-07-11,0.35870250655495267,0.3591263650546022,1,0.006944444444444444,-0.48186085030877907,False,0
2025-07-12,0.3037826229569073,0.3125,0,0.0,-0.3863893019547237,False,0
2025-07-13,0.2516184962714523,0.2760100942560599,0,0.0,0.18148774704280682,False,0
2025-07-14,0.2664606407864553,0.375,1,0.006944444444444444,0.2190339706828111,True,0
2025-07-15,0.16774030160009207,1.0,0,0.0,0.1539818544471538,False,0
2025-07-16,0.13688736336737112,1.0,0,0.0,0.18586438998968446,False,0
2025-07-17,0.17171471039742672,1.0,0,0.0,0.23524075622914928,True,0
2025-07-18,0.1663189742463612,1.0,0,0.0,-0.5490558232217138,False,0
2025-07-19,0.1697605690111723,1.0,0,0.0,-0.576570818024414,False,0
2025-07-20,0.11558863034454499,1.0,0,0.0,0.1762947481320024,False,0
2025-07-21,0.1321032617841545,1.0,0,0.0,0.14390298117988998,False,0
2025-07-22,0.11946893066715204,1.0,0,0.0,0.21981965490467759,True,0
2025-07-23,0.09493858205348228,1.0,0,0.0,0.055976870364802485,False,0
2025-07-24,0.10034251407213439,0.8536585365853658,0,0.0,0.05968983255645557,False,0
2025-07-25,0.14318219012663233,0.859504132231405,0,0.0,-0.5527553524446888,False,0
2025-07-26,0.14524070910283796,279000.00000000006,0,0.0,-0.5425913890056854,False,0
2025-07-27,0.12533539229293983,616000.0,0,0.0,0.24814893596544504,True,0
2025-07-28,0.14298581404613142,1494900.0,0,0.0,0.20401466439674631,True,0
2025-07-29,0.13107317310285552,2156100.0,0,0.0,0.23768731832162404,True,0
2025-07-30,0.09078067986732168,2501300.0,0,0.0,0.36227972249686896,True,0
2025-07-31,0.11801093635832621,3096299.9999999995,0,0.0,0.26981304837212294,True,0
2025-08-01,0.1526380947149651,4042500.0000000005,0,0.0,-0.636754292409404,False,0
2025-08-02,0.2201437960206257,3949500.0,0,0.0,-0.6693947848862888,False,0
2025-08-03,0.09262072803399025,3707300.0,0,0.0,0.37796449911697255,True,0
2025-08-04,0.13041343509248526,1200.0,0,0.0,0.21938175529988305,True,0
2025-08-05,0.13564540503952052,1000.0000000000001,0,0.0,0.25504840815741486,True,0
2025-08-06,0.13614761868891875,1100.0000000000002,0,0.0,0.1508690272917263,False,0
2025-08-07,0.12437198571834862,0.509510657714227,0,0.0,0.03420388681022314,False,0
2025-08-08,0.15556512655170188,0.5215292264815258,0,0.0,-0.682101327218081,False,0
2025-08-09,0.1600495197301706,0.6182526133857967,0,0.0,-0.637741886657167,False,0
2025-08-10,0.09354595710782262,0.6175753986518647,0,0.0,0.26097012733529307,True,0
2025-08-11,0.12998769160517842,0.6487167028883212,0,0.0,0.21899844876504698,True,0
2025-08-12,0.10165334181880868,0.7607187217756401,0,0.0,0.14154204991068572,False,0
2025-08-13,0.11940630814633736,0.8203125,0,0.0,0.2817903453906396,True,0
2025-08-14,0.1637827986709657,0.899268429938098,0,0.0,0.23973817566653371,True,0
2025-08-15,0.16968261939639262,888700.0000000001,0,0.0,-0.727076883297821,False,0
2025-08-16,0.13964451334923852,1332200.0,0,0.0,-0.7070533355293893,False,0
2025-08-17,0.128925756604125,2597300.0000000005,0,0.0,0.17848574146945467,False,0
2025-08-18,0.10821287514177588,4714100.0,0,0.0,0.1980134787905012,False,0
2025-08-19,0.1511452860263298,6860400.000000001,0,0.0,0.2182763687887251,True,0
2025-08-20,0.13258631451487082,6814600.0,0,0.0,0.15881795881361127,False,0
2025-08-21,0.09384840012166734,5871400.000000001,0,0.0,0.15029141482740385,False,0
2025-08-22,0.14476071810413546,5748000.000000001,0,0.0,-0.6225604452215939,False,0
2025-08-23,0.1423024320219163,5317300.000000001,0,0.0,-0.5619915381254544,False,0
2025-08-24,0.1077003534405632,1700.0,0,0.0,0.2887327078005243,True,0
2025-08-25,0.1287941951729826,1300.0,0,0.0,-0.04371539926188117,False,0
2025-08-26,0.17784962128209864,1.0,0,0.0,0.22952550946326924,True,0
2025-08-27,0.10752642066803732,1.0,0,0.0,0.24443642337345795,True,0
2025-08-28,0.13715910913079893,1.0,0,0.0,0.3159392270531514,True,0
2025-08-29,0.1477865254499383,1.0,0,0.0,-0.6472862691279928,False,0
2025-08-30,0.16835373053847247,1.0,0,0.0,-0.6691566463236028,False,0
2025-08-31,0.19498852433362893,1.0,0,0.0,0.3294475559129107,True,0
2025-09-01,0.2552522904356851,547400.0,9,0.0625,-0.14650151763427016,False,0
2025-09-02,0.23661146857711682,2278600.0,9,0.0625,0.03085670740421063,False,0
2025-09-03,0.2668548044475067,3369600.0000000005,10,0.06944444444444445,-0.0180439259332575,False,0
2025-09-04,0.25613621417210575,3819800.0,15,0.10416666666666667,0.008731345389537843,False,0
2025-09-05,0.2795820453929321,4683600.0,3,0.020833333333333332,-0.8585490032775839,False,0
2025-09-06,0.33141830933029187,4082200.0000000005,9,0.0625,-0.830844620236563,False,0
2025-09-07,0.27238443105906673,3807200.0,15,0.10416666666666667,0.220705137151139,True,0
2025-09-08,0.23148159452166492,3773600.0000000005,3,0.020833333333333332,0.07200361769370428,False,0
2025-09-09,0.2583799452904912,15400.000000000002,6,0.041666666666666664,0.2161494897207171,True,0
2025-09-10,0.23408872714282516,1.0,5,0.034722222222222224,0.1082904965099418,False,0
2025-09-11,0.24042139238420177,0.7157585394004344,2,0.013888888888888888,-0.0050211409274975435,False,0
2025-09-12,0.2892942096509956,0.7298956951489141,2,0.013888888888888888,-0.7359835082815616,False,0
2025-09-13,0.32681172519953766,0.7227635583241152,8,0.05555555555555555,-0.7944403782376918,False,0
2025-09-14,0.22535618271610797,0.7757965689923126,2,0.013888888888888888,0.13996360803527286,False,0
2025-09-15,0.13608360776789036,0.87602912663191,0,0.0,0.3761508397086964,True,0
2025-09-16,0.08210024325132632,1.0,0,0.0,0.11052697208059228,False,0
2025-09-17,0.12160098692124807,1653899.9999999998,0,0.0,0.21062104518432445,True,0
2025-09-18,0.14767977387979056,3962500.0,0,0.0,0.4108667457708155,True,0
2025-09-19,0.18677493892417504,5342800.000000001,0,0.0,-0.6689024017056465,False,0
2025-09-20,0.2251948897744379,6576400.0,0,0.0,-0.635344885709821,False,0
2025-09-21,0.1364961913755375,6774400.0,0,0.0,0.25756677440394077,True,0
2025-09-22,0.14120176154003705,6184800.0,0,0.0,0.13193747600490108,False,0
2025-09-23,0.1592383058743082,5196100.000000001,0,0.0,0.19534117527906342,False,0
